Timestamp          ,CPU Usage (%) ,Memory Usage (%) ,Disk Usage (%)
1737025204.9616828 ,        100.0 ,             3.2 ,          47.0
1737025206.9622464 ,         99.8 ,             3.2 ,          47.0
1737025208.962793  ,        100.0 ,             3.2 ,          47.0
1737025210.9633346 ,        100.0 ,             3.2 ,          47.0
1737025212.9638968 ,        100.0 ,             3.2 ,          47.0
1737025214.9644327 ,         99.8 ,             3.2 ,          47.0
1737025216.965017  ,        100.0 ,             3.2 ,          47.0
1737025218.9655693 ,        100.0 ,             3.2 ,          47.0
1737025220.9661195 ,        100.0 ,             3.2 ,          47.0
1737025222.9666827 ,         99.2 ,             3.2 ,          47.0
1737025224.967247  ,         99.7 ,             3.2 ,          47.0
1737025226.9677947 ,        100.0 ,             3.2 ,          47.0
1737025228.968377  ,        100.0 ,             3.2 ,          47.0
1737025230.9689548 ,         99.7 ,             3.2 ,          47.0
1737025232.969501  ,         99.7 ,             3.2 ,          47.0
1737025234.9700599 ,        100.0 ,             3.2 ,          47.0
1737025236.9706078 ,        100.0 ,             3.3 ,          47.0
1737025238.9711874 ,        100.0 ,             3.2 ,          47.0
1737025240.9717355 ,        100.0 ,             3.2 ,          47.0
1737025242.972268  ,         99.5 ,             3.2 ,          47.0
1737025244.9728122 ,         99.8 ,             3.2 ,          47.0
1737025246.9733882 ,        100.0 ,             3.2 ,          47.0
1737025248.9739795 ,        100.0 ,             3.2 ,          47.0
1737025250.9745893 ,        100.0 ,             3.2 ,          47.0
1737025252.9751716 ,         99.8 ,             3.2 ,          47.0
1737025254.975744  ,         99.3 ,             3.2 ,          47.0
1737025256.976275  ,        100.0 ,             3.2 ,          47.0
1737025258.976819  ,         99.7 ,             3.2 ,          47.0
1737025260.9774094 ,         99.7 ,             3.2 ,          47.0
1737025262.9779544 ,        100.0 ,             3.2 ,          47.0
1737025264.97855   ,        100.0 ,             3.2 ,          47.0
1737025266.9791155 ,        100.0 ,             3.2 ,          47.0
1737025268.9797215 ,        100.0 ,             3.2 ,          47.0
1737025270.9803026 ,        100.0 ,             3.2 ,          47.0
1737025272.9808505 ,        100.0 ,             3.2 ,          47.0
1737025274.9815912 ,         99.7 ,             3.2 ,          47.0
1737025276.9821813 ,        100.0 ,             3.2 ,          47.0
1737025278.9827383 ,        100.0 ,             3.2 ,          47.0
1737025280.9833047 ,        100.0 ,             3.2 ,          47.0
1737025282.9838793 ,         99.5 ,             3.2 ,          47.0
1737025284.9844403 ,         99.7 ,             3.2 ,          47.0
1737025286.9850156 ,        100.0 ,             3.2 ,          47.0
1737025288.985564  ,         99.5 ,             3.2 ,          47.0
1737025290.9861052 ,        100.0 ,             3.2 ,          47.0
1737025292.986634  ,        100.0 ,             3.2 ,          47.0
1737025294.9871857 ,         99.8 ,             3.2 ,          47.0
1737025296.987727  ,        100.0 ,             3.2 ,          47.0
1737025298.988274  ,        100.0 ,             3.2 ,          47.0
1737025300.988835  ,        100.0 ,             3.2 ,          47.0
1737025302.9893746 ,        100.0 ,             3.2 ,          47.0
1737025304.9899166 ,        100.0 ,             3.2 ,          47.0
1737025306.9904974 ,        100.0 ,             3.2 ,          47.0
1737025308.991057  ,         91.0 ,             3.2 ,          47.0
1737025310.9916368 ,        100.0 ,             3.2 ,          47.0
1737025312.9921923 ,         99.8 ,             3.2 ,          47.0
1737025314.9927459 ,        100.0 ,             3.2 ,          47.0
1737025316.993328  ,        100.0 ,             3.2 ,          47.0
1737025318.9938977 ,        100.0 ,             3.2 ,          47.0
1737025320.994448  ,        100.0 ,             3.2 ,          47.0
1737025322.9950383 ,         99.7 ,             3.2 ,          47.0
1737025324.995608  ,         99.7 ,             3.2 ,          47.0
1737025326.9961529 ,         99.5 ,             3.2 ,          47.0
1737025328.9967065 ,        100.0 ,             3.2 ,          47.0
1737025330.9972768 ,        100.0 ,             3.2 ,          47.0
1737025332.9978325 ,         99.8 ,             3.2 ,          47.0
1737025334.9983811 ,         99.7 ,             3.2 ,          47.0
1737025336.9989488 ,        100.0 ,             3.2 ,          47.0
1737025338.99957   ,         99.7 ,             3.2 ,          47.0
1737025341.0001347 ,        100.0 ,             3.2 ,          47.0
1737025343.0006745 ,        100.0 ,             3.2 ,          47.0
1737025345.001225  ,        100.0 ,             3.2 ,          47.0
1737025347.001802  ,         99.7 ,             3.2 ,          47.0
1737025349.0023565 ,         99.8 ,             3.2 ,          47.0
1737025351.002919  ,         99.8 ,             3.2 ,          47.0
1737025353.0034857 ,         99.5 ,             3.3 ,          47.0
1737025355.0040195 ,        100.0 ,             3.2 ,          47.0
1737025357.0045803 ,         99.8 ,             3.2 ,          47.0
1737025359.0051253 ,        100.0 ,             3.2 ,          47.0
1737025361.0056775 ,         99.7 ,             3.2 ,          47.0
1737025363.0062904 ,         99.7 ,             3.2 ,          47.0
1737025365.0068724 ,        100.0 ,             3.2 ,          47.0
1737025367.0074255 ,        100.0 ,             3.2 ,          47.0
1737025369.0079765 ,        100.0 ,             3.2 ,          47.0
1737025371.008554  ,        100.0 ,             3.2 ,          47.0
1737025373.0091383 ,         99.8 ,             3.2 ,          47.0
1737025375.0097277 ,         99.3 ,             3.2 ,          47.0
1737025377.010304  ,        100.0 ,             3.2 ,          47.0
1737025379.0109215 ,        100.0 ,             3.2 ,          47.0
1737025381.0114708 ,        100.0 ,             3.2 ,          47.0
1737025383.0120296 ,         99.7 ,             3.2 ,          47.0
1737025385.012624  ,        100.0 ,             3.2 ,          47.0
1737025387.0132558 ,         99.8 ,             3.2 ,          47.0
1737025389.0138068 ,        100.0 ,             3.2 ,          47.0
1737025391.014364  ,         99.8 ,             3.2 ,          47.0
1737025393.0149267 ,        100.0 ,             3.2 ,          47.0
1737025395.0155008 ,         99.5 ,             3.2 ,          47.0
1737025397.016092  ,        100.0 ,             3.2 ,          47.0
1737025399.016646  ,         99.8 ,             3.2 ,          47.0
1737025401.017206  ,        100.0 ,             3.2 ,          47.0
1737025403.0177593 ,         99.8 ,             3.2 ,          47.0
1737025405.0183158 ,         99.7 ,             3.2 ,          47.0
1737025407.0188649 ,        100.0 ,             3.2 ,          47.0
1737025409.0194619 ,        100.0 ,             3.2 ,          47.0
1737025411.020014  ,        100.0 ,             3.2 ,          47.0
1737025413.0205731 ,         99.5 ,             3.2 ,          47.0
1737025415.0211265 ,        100.0 ,             3.2 ,          47.0
1737025417.021664  ,         99.2 ,             3.2 ,          47.0
1737025419.0222273 ,         99.5 ,             3.2 ,          47.0
1737025421.0228171 ,        100.0 ,             3.2 ,          47.0
1737025423.0234172 ,         99.7 ,             3.2 ,          47.0
1737025425.0240872 ,        100.0 ,             3.2 ,          47.0
1737025427.0246365 ,         99.8 ,             3.2 ,          47.0
1737025429.0251875 ,        100.0 ,             3.2 ,          47.0
1737025431.0257797 ,         99.7 ,             3.2 ,          47.0
1737025433.02634   ,        100.0 ,             3.2 ,          47.0
1737025435.0269206 ,         99.8 ,             3.2 ,          47.0
1737025437.0274885 ,         99.8 ,             3.2 ,          47.0
1737025439.0280666 ,        100.0 ,             3.2 ,          47.0
1737025441.0286276 ,         99.8 ,             3.2 ,          47.0
1737025443.0291893 ,         99.5 ,             3.2 ,          47.0
1737025445.029739  ,         99.7 ,             3.2 ,          47.0
1737025447.0303044 ,         99.8 ,             3.2 ,          47.0
1737025449.0308392 ,        100.0 ,             3.2 ,          47.0
1737025451.031382  ,         99.5 ,             3.2 ,          47.0
1737025453.0319302 ,        100.0 ,             3.2 ,          47.0
1737025455.0324895 ,        100.0 ,             3.2 ,          47.0
1737025457.0330565 ,         99.5 ,             3.2 ,          47.0
1737025459.033655  ,         99.8 ,             3.2 ,          47.0
1737025461.0342293 ,         99.8 ,             3.2 ,          47.0
1737025463.0348067 ,        100.0 ,             3.2 ,          47.0
1737025465.0353684 ,         99.5 ,             3.2 ,          47.0
1737025467.0359414 ,         99.7 ,             3.2 ,          47.0
1737025469.0365067 ,         99.5 ,             3.2 ,          47.0
1737025471.0370488 ,         99.7 ,             3.2 ,          47.0
1737025473.0375917 ,         99.7 ,             3.2 ,          47.0
1737025475.0381382 ,         99.7 ,             3.2 ,          47.0
1737025477.0387049 ,        100.0 ,             3.2 ,          47.0
1737025479.0392466 ,         99.5 ,             3.2 ,          47.0
1737025481.0397973 ,        100.0 ,             3.2 ,          47.0
1737025483.0403566 ,         99.8 ,             3.2 ,          47.0
1737025485.0409267 ,         99.7 ,             3.2 ,          47.0
1737025487.0414927 ,        100.0 ,             3.2 ,          47.0
1737025489.042065  ,         99.5 ,             3.2 ,          47.0
1737025491.0426402 ,        100.0 ,             3.2 ,          47.0
1737025493.0431902 ,        100.0 ,             3.2 ,          47.0
1737025495.0437152 ,         99.5 ,             3.2 ,          47.0
1737025497.0444307 ,         99.5 ,             3.2 ,          47.0
1737025499.044988  ,         99.7 ,             3.2 ,          47.0
1737025501.0456045 ,         99.7 ,             3.2 ,          47.0
1737025503.0461845 ,         99.3 ,             3.2 ,          47.0
1737025505.0467377 ,        100.0 ,             3.2 ,          47.0
1737025507.0473034 ,        100.0 ,             3.2 ,          47.0
1737025509.047872  ,        100.0 ,             3.2 ,          47.0
1737025511.0484192 ,         99.3 ,             3.2 ,          47.0
1737025513.0489745 ,        100.0 ,             3.2 ,          47.0
1737025515.0495317 ,         99.7 ,             3.2 ,          47.0
1737025517.0500963 ,         99.7 ,             3.2 ,          47.0
1737025519.0506709 ,        100.0 ,             3.2 ,          47.0
1737025521.051234  ,        100.0 ,             3.2 ,          47.0
1737025523.0517957 ,        100.0 ,             3.2 ,          47.0
1737025525.0523407 ,         99.8 ,             3.2 ,          47.0
1737025527.0529172 ,         99.7 ,             3.2 ,          47.0
1737025529.0535092 ,        100.0 ,             3.2 ,          47.0
1737025531.0540733 ,         99.8 ,             3.2 ,          47.0
1737025533.0546556 ,         99.2 ,             3.2 ,          47.0
1737025535.0552433 ,         99.8 ,             3.2 ,          47.0
1737025537.0558295 ,        100.0 ,             3.2 ,          47.0
1737025539.0564263 ,         99.8 ,             3.2 ,          47.0
1737025541.0569968 ,        100.0 ,             3.2 ,          47.0
1737025543.057546  ,         99.7 ,             3.2 ,          47.0
1737025545.0580924 ,        100.0 ,             3.2 ,          47.0
1737025547.0586743 ,         99.7 ,             3.2 ,          47.0
1737025549.05925   ,         99.8 ,             3.2 ,          47.0
1737025551.0598123 ,         99.7 ,             3.2 ,          47.0
1737025553.060359  ,        100.0 ,             3.2 ,          47.0
1737025555.0609012 ,         99.7 ,             3.2 ,          47.0
1737025557.0614445 ,         99.5 ,             3.2 ,          47.0
1737025559.06198   ,        100.0 ,             3.2 ,          47.0
1737025561.0625792 ,        100.0 ,             3.2 ,          47.0
1737025563.063163  ,        100.0 ,             3.2 ,          47.0
1737025565.0637136 ,        100.0 ,             3.2 ,          47.0
1737025567.0642657 ,         99.7 ,             3.2 ,          47.0
1737025569.064843  ,         99.5 ,             3.2 ,          47.0
1737025571.0654032 ,         99.5 ,             3.2 ,          47.0
1737025573.0659466 ,         99.7 ,             3.2 ,          47.0
1737025575.0665    ,         99.8 ,             3.2 ,          47.0
1737025577.0670624 ,         99.5 ,             3.2 ,          47.0
1737025579.0676117 ,         99.8 ,             3.2 ,          47.0
1737025581.0681515 ,        100.0 ,             3.2 ,          47.0
1737025583.0687218 ,        100.0 ,             3.2 ,          47.0
1737025585.0692766 ,         99.8 ,             3.2 ,          47.0
1737025587.0698767 ,        100.0 ,             3.2 ,          47.0
1737025589.0704484 ,        100.0 ,             3.2 ,          47.0
1737025591.0710084 ,        100.0 ,             3.2 ,          47.0
1737025593.071591  ,         99.7 ,             3.2 ,          47.0
1737025595.0721545 ,         99.5 ,             3.2 ,          47.0
1737025597.0726974 ,         99.3 ,             3.2 ,          47.0
1737025599.0732565 ,         99.7 ,             3.2 ,          47.0
1737025601.0737975 ,        100.0 ,             3.2 ,          47.0
1737025603.0743604 ,         99.8 ,             3.2 ,          47.0
1737025605.074925  ,        100.0 ,             3.2 ,          47.0
1737025607.0754917 ,         99.8 ,             3.2 ,          47.0
1737025609.0760586 ,         99.7 ,             3.2 ,          47.0
1737025611.0766022 ,        100.0 ,             3.2 ,          47.0
1737025613.0771737 ,         99.8 ,             3.2 ,          47.0
1737025615.0777607 ,        100.0 ,             3.2 ,          47.0
1737025617.078316  ,         99.7 ,             3.2 ,          47.0
1737025619.078863  ,         99.2 ,             3.2 ,          47.0
1737025621.0794427 ,        100.0 ,             3.2 ,          47.0
1737025623.0800085 ,         99.8 ,             3.2 ,          47.0
1737025625.0805917 ,         99.7 ,             3.2 ,          47.0
1737025627.081175  ,        100.0 ,             3.2 ,          47.0
1737025629.081723  ,         99.8 ,             3.2 ,          47.0
1737025631.0822866 ,         99.8 ,             3.2 ,          47.0
1737025633.0828273 ,         99.7 ,             3.2 ,          47.0
1737025635.0834484 ,         99.7 ,             3.2 ,          47.0
1737025637.0840044 ,        100.0 ,             3.2 ,          47.0
1737025639.0845835 ,         99.7 ,             3.2 ,          47.0
1737025641.0851512 ,        100.0 ,             3.2 ,          47.0
1737025643.0856953 ,         99.2 ,             3.2 ,          47.0
1737025645.0862596 ,        100.0 ,             3.2 ,          47.0
1737025647.0868459 ,         99.7 ,             3.2 ,          47.0
1737025649.0873928 ,         99.8 ,             3.2 ,          47.0
1737025651.0879571 ,        100.0 ,             3.2 ,          47.0
1737025653.0885196 ,         99.8 ,             3.2 ,          47.0
1737025655.0890925 ,         99.7 ,             3.2 ,          47.0
1737025657.0896482 ,         99.3 ,             3.2 ,          47.0
1737025659.0902402 ,        100.0 ,             3.2 ,          47.0
1737025661.090798  ,         99.7 ,             3.2 ,          47.0
1737025663.0913465 ,         98.7 ,             3.2 ,          47.0
1737025665.0918958 ,        100.0 ,             3.2 ,          47.0
1737025667.0925312 ,         99.5 ,             3.2 ,          47.0
1737025669.0931056 ,         99.5 ,             3.2 ,          47.0
1737025671.0936632 ,         99.7 ,             3.3 ,          47.0
1737025673.094237  ,        100.0 ,             3.2 ,          47.0
1737025675.0947804 ,         99.7 ,             3.2 ,          47.0
1737025677.0953317 ,         99.7 ,             3.2 ,          47.0
1737025679.0959003 ,         99.0 ,             3.2 ,          47.0
1737025681.0964878 ,        100.0 ,             3.2 ,          47.0
1737025683.097058  ,         99.7 ,             3.2 ,          47.0
1737025685.0975947 ,         99.5 ,             3.2 ,          47.0
1737025687.0981543 ,        100.0 ,             3.2 ,          47.0
1737025689.0987115 ,         99.7 ,             3.2 ,          47.0
1737025691.0992658 ,        100.0 ,             3.2 ,          47.0
1737025693.0998673 ,        100.0 ,             3.2 ,          47.0
1737025695.1004338 ,        100.0 ,             3.2 ,          47.0
1737025697.1010864 ,         40.6 ,             3.2 ,          47.0
1737025699.1016695 ,         99.8 ,             3.2 ,          47.0
1737025701.1022177 ,        100.0 ,             3.2 ,          47.0
1737025703.102776  ,         99.8 ,             3.2 ,          47.0
1737025705.1033268 ,         98.0 ,             3.2 ,          47.0
1737025707.1038992 ,         99.7 ,             3.2 ,          47.0
1737025709.10446   ,        100.0 ,             3.2 ,          47.0
1737025711.1050136 ,         99.8 ,             3.2 ,          47.0
1737025713.1055534 ,        100.0 ,             3.2 ,          47.0
1737025715.1060982 ,        100.0 ,             3.2 ,          47.0
1737025717.1066542 ,         99.5 ,             3.2 ,          47.0
1737025719.1072297 ,         99.7 ,             3.2 ,          47.0
1737025721.1077938 ,        100.0 ,             3.2 ,          47.0
1737025723.1083307 ,         99.8 ,             3.2 ,          47.0
1737025725.1088872 ,         99.7 ,             3.2 ,          47.0
1737025727.1094494 ,        100.0 ,             3.2 ,          47.0
1737025729.1099968 ,         99.2 ,             3.2 ,          47.0
1737025731.1106093 ,        100.0 ,             3.2 ,          47.0
1737025733.1111732 ,         99.8 ,             3.2 ,          47.0
1737025735.1117344 ,         99.5 ,             3.2 ,          47.0
1737025737.1122646 ,         99.8 ,             3.2 ,          47.0
1737025739.1128228 ,        100.0 ,             3.2 ,          47.0
1737025741.113423  ,        100.0 ,             3.2 ,          47.0
1737025743.1140056 ,        100.0 ,             3.2 ,          47.0
1737025745.1145651 ,        100.0 ,             3.2 ,          47.0
1737025747.1151097 ,        100.0 ,             3.2 ,          47.0
1737025749.115669  ,        100.0 ,             3.2 ,          47.0
1737025751.116214  ,         99.7 ,             3.2 ,          47.0
1737025753.1167545 ,        100.0 ,             3.2 ,          47.0
1737025755.1173284 ,        100.0 ,             3.2 ,          47.0
1737025757.11795   ,        100.0 ,             3.2 ,          47.0
1737025759.1184962 ,         99.7 ,             3.3 ,          47.0
1737025761.1190796 ,         99.7 ,             3.2 ,          47.0
1737025763.1196306 ,         99.8 ,             3.2 ,          47.0
1737025765.1201904 ,         99.0 ,             3.2 ,          47.0
1737025767.1207466 ,         99.8 ,             3.2 ,          47.0
1737025769.1213424 ,         99.8 ,             3.2 ,          47.0
1737025771.121886  ,         99.7 ,             3.2 ,          47.0
1737025773.1224775 ,        100.0 ,             3.2 ,          47.0
1737025775.123034  ,         99.0 ,             3.2 ,          47.0
1737025777.123589  ,         99.8 ,             3.3 ,          47.0
1737025779.1241262 ,         99.8 ,             3.2 ,          47.0
1737025781.1246731 ,         99.5 ,             3.2 ,          47.0
1737025783.1252322 ,        100.0 ,             3.2 ,          47.0
1737025785.1257796 ,         99.7 ,             3.2 ,          47.0
1737025787.1263416 ,        100.0 ,             3.2 ,          47.0
1737025789.126951  ,        100.0 ,             3.2 ,          47.0
1737025791.127545  ,         99.7 ,             3.2 ,          47.0
1737025793.1281269 ,        100.0 ,             3.2 ,          47.0
1737025795.128678  ,         99.3 ,             3.2 ,          47.0
1737025797.1292348 ,         99.7 ,             3.2 ,          47.0
1737025799.129811  ,         99.7 ,             3.2 ,          47.0
1737025801.130379  ,        100.0 ,             3.2 ,          47.0
1737025803.1309333 ,         99.5 ,             3.2 ,          47.0
1737025805.1315634 ,         99.3 ,             3.2 ,          47.0
1737025807.1320946 ,         99.3 ,             3.2 ,          47.0
1737025809.1326642 ,         96.2 ,             3.2 ,          47.0
1737025811.1332111 ,         99.8 ,             3.2 ,          47.0
1737025813.1337638 ,        100.0 ,             3.2 ,          47.0
1737025815.1343079 ,         99.7 ,             3.2 ,          47.0
1737025817.1348546 ,         99.7 ,             3.2 ,          47.0
1737025819.1353922 ,         99.3 ,             3.2 ,          47.0
1737025821.135953  ,         98.5 ,             3.2 ,          47.0
1737025823.1365037 ,        100.0 ,             3.2 ,          47.0
1737025825.137064  ,        100.0 ,             3.2 ,          47.0
1737025827.1376941 ,         99.5 ,             3.2 ,          47.0
1737025829.138236  ,        100.0 ,             3.2 ,          47.0
1737025831.1387792 ,         99.5 ,             3.2 ,          47.0
1737025833.139339  ,         99.5 ,             3.2 ,          47.0
1737025835.1398954 ,         99.5 ,             3.2 ,          47.0
1737025837.1404366 ,         99.0 ,             3.2 ,          47.0
1737025839.1409986 ,         99.8 ,             3.2 ,          47.0
1737025841.1415517 ,        100.0 ,             3.2 ,          47.0
1737025843.1421118 ,        100.0 ,             3.2 ,          47.0
1737025845.1427593 ,        100.0 ,             3.2 ,          47.0
1737025847.1433837 ,        100.0 ,             3.3 ,          47.0
1737025849.1439416 ,         99.8 ,             3.2 ,          47.0
1737025851.1444907 ,         99.7 ,             3.2 ,          47.0
1737025853.145047  ,         99.2 ,             3.2 ,          47.0
1737025855.145593  ,        100.0 ,             3.2 ,          47.0
1737025857.1461542 ,         99.5 ,             3.2 ,          47.0
1737025859.146716  ,         99.5 ,             3.2 ,          47.0
1737025861.1472886 ,         99.5 ,             3.2 ,          47.0
1737025863.1478746 ,        100.0 ,             3.2 ,          47.0
1737025865.1484454 ,         99.8 ,             3.2 ,          47.0
1737025867.149011  ,         99.7 ,             3.2 ,          47.0
1737025869.1495552 ,         99.7 ,             3.2 ,          47.0
1737025871.1501498 ,         99.7 ,             3.2 ,          47.0
1737025873.1507194 ,         99.7 ,             3.2 ,          47.0
1737025875.151257  ,         99.7 ,             3.2 ,          47.0
1737025877.1518195 ,         99.7 ,             3.2 ,          47.0
1737025879.1523626 ,         99.7 ,             3.2 ,          47.0
1737025881.1529093 ,         99.5 ,             3.2 ,          47.0
1737025883.153474  ,         99.8 ,             3.2 ,          47.0
1737025885.1540277 ,         99.5 ,             3.2 ,          47.0
1737025887.154583  ,         99.8 ,             3.2 ,          47.0
1737025889.155123  ,        100.0 ,             3.2 ,          47.0
1737025891.1556656 ,         99.8 ,             3.2 ,          47.0
1737025893.156202  ,         99.8 ,             3.2 ,          47.0
1737025895.1567721 ,        100.0 ,             3.2 ,          47.0
1737025897.1573262 ,         99.5 ,             3.2 ,          47.0
1737025899.1578825 ,        100.0 ,             3.2 ,          47.0
1737025901.1584423 ,         99.5 ,             3.2 ,          47.0
1737025903.1589806 ,         99.7 ,             3.2 ,          47.0
1737025905.1595395 ,        100.0 ,             3.2 ,          47.0
1737025907.1601617 ,        100.0 ,             3.2 ,          47.0
1737025909.1607249 ,         12.5 ,             3.2 ,          47.0
1737025911.161353  ,         99.5 ,             3.2 ,          47.0
1737025913.1619225 ,        100.0 ,             3.2 ,          47.0
1737025915.1624875 ,         99.7 ,             3.2 ,          47.0
1737025917.1630456 ,        100.0 ,             3.2 ,          47.0
1737025919.1635997 ,         99.2 ,             3.2 ,          47.0
1737025921.164142  ,         99.8 ,             3.2 ,          47.0
1737025923.1647425 ,        100.0 ,             3.2 ,          47.0
1737025925.1653104 ,         99.8 ,             3.2 ,          47.0
1737025927.1658692 ,        100.0 ,             3.2 ,          47.0
1737025929.166433  ,        100.0 ,             3.2 ,          47.0
1737025931.1670055 ,        100.0 ,             3.2 ,          47.0
1737025933.1675565 ,        100.0 ,             3.2 ,          47.0
1737025935.1681347 ,        100.0 ,             3.2 ,          47.0
1737025937.1686945 ,        100.0 ,             3.2 ,          47.0
1737025939.1692588 ,        100.0 ,             3.2 ,          47.0
1737025941.169799  ,        100.0 ,             3.2 ,          47.0
1737025943.170341  ,        100.0 ,             3.2 ,          47.0
1737025945.1708894 ,        100.0 ,             3.2 ,          47.0
1737025947.1714597 ,        100.0 ,             3.2 ,          47.0
1737025949.1720138 ,        100.0 ,             3.2 ,          47.0
1737025951.1725688 ,         99.8 ,             3.2 ,          47.0
1737025953.1731162 ,        100.0 ,             3.2 ,          47.0
1737025955.1736715 ,         99.7 ,             3.2 ,          47.0
1737025957.1742456 ,        100.0 ,             3.2 ,          47.0
1737025959.1748185 ,        100.0 ,             3.2 ,          47.0
1737025961.1753948 ,        100.0 ,             3.2 ,          47.0
1737025963.1759624 ,        100.0 ,             3.2 ,          47.0
1737025965.1765194 ,         99.7 ,             3.2 ,          47.0
1737025967.1770759 ,        100.0 ,             3.2 ,          47.0
1737025969.1776495 ,         99.7 ,             3.2 ,          47.0
1737025971.1782126 ,        100.0 ,             3.2 ,          47.0
1737025973.1787734 ,         99.2 ,             3.2 ,          47.0
1737025975.1793175 ,         99.8 ,             3.2 ,          47.0
1737025977.1799154 ,        100.0 ,             3.2 ,          47.0
1737025979.1804647 ,        100.0 ,             3.2 ,          47.0
1737025981.181031  ,         99.5 ,             3.2 ,          47.0
1737025983.1816125 ,         99.8 ,             3.2 ,          47.0
1737025985.1821644 ,        100.0 ,             3.2 ,          47.0
1737025987.1827617 ,         99.2 ,             3.2 ,          47.0
1737025989.1833239 ,        100.0 ,             3.2 ,          47.0
1737025991.1838844 ,         99.5 ,             3.2 ,          47.0
1737025993.1844282 ,        100.0 ,             3.2 ,          47.0
1737025995.1849658 ,         99.7 ,             3.2 ,          47.0
1737025997.1855593 ,         99.0 ,             3.2 ,          47.0
1737025999.1861212 ,        100.0 ,             3.2 ,          47.0
1737026001.1867008 ,        100.0 ,             3.2 ,          47.0
1737026003.187258  ,         99.8 ,             3.2 ,          47.0
1737026005.187846  ,        100.0 ,             3.2 ,          47.0
1737026007.188389  ,         99.5 ,             3.2 ,          47.0
1737026009.1889691 ,        100.0 ,             3.2 ,          47.0
1737026011.1895533 ,         99.8 ,             3.2 ,          47.0
1737026013.1901395 ,         99.5 ,             3.2 ,          47.0
1737026015.1907144 ,        100.0 ,             3.2 ,          47.0
1737026017.1913612 ,        100.0 ,             3.2 ,          47.0
1737026019.1919088 ,         99.0 ,             3.2 ,          47.0
1737026021.1924732 ,         99.3 ,             3.2 ,          47.0
1737026023.193034  ,        100.0 ,             3.2 ,          47.0
1737026025.1935852 ,        100.0 ,             3.2 ,          47.0
1737026027.1941433 ,         99.8 ,             3.2 ,          47.0
1737026029.194735  ,         99.5 ,             3.2 ,          47.0
1737026031.1952841 ,         99.7 ,             3.2 ,          47.0
1737026033.1958835 ,        100.0 ,             3.2 ,          47.0
1737026035.1964207 ,        100.0 ,             3.2 ,          47.0
1737026037.197004  ,         98.5 ,             3.2 ,          47.0
1737026039.1975586 ,         99.8 ,             3.2 ,          47.0
1737026041.1981053 ,        100.0 ,             3.2 ,          47.0
1737026043.1987042 ,        100.0 ,             3.2 ,          47.0
1737026045.1992571 ,        100.0 ,             3.2 ,          47.0
1737026047.1998265 ,         99.7 ,             3.2 ,          47.0
1737026049.2003849 ,        100.0 ,             3.2 ,          47.0
1737026051.2009375 ,        100.0 ,             3.2 ,          47.0
1737026053.2014666 ,        100.0 ,             3.2 ,          47.0
1737026055.202031  ,        100.0 ,             3.2 ,          47.0
1737026057.2026012 ,        100.0 ,             3.2 ,          47.0
1737026059.2031872 ,         99.5 ,             3.2 ,          47.0
1737026061.2037156 ,         99.5 ,             3.2 ,          47.0
1737026063.204275  ,        100.0 ,             3.2 ,          47.0
1737026065.20484   ,         99.7 ,             3.2 ,          47.0
1737026067.205388  ,        100.0 ,             3.2 ,          47.0
1737026069.2059472 ,        100.0 ,             3.2 ,          47.0
1737026071.2065003 ,         99.5 ,             3.2 ,          47.0
1737026073.2070444 ,         99.5 ,             3.2 ,          47.0
1737026075.2076366 ,         99.8 ,             3.2 ,          47.0
1737026077.2082124 ,         99.7 ,             3.2 ,          47.0
1737026079.208754  ,         99.2 ,             3.2 ,          47.0
1737026081.2093036 ,         99.7 ,             3.2 ,          47.0
1737026083.2098682 ,         99.7 ,             3.2 ,          47.0
1737026085.2104228 ,         99.7 ,             3.2 ,          47.0
1737026087.2109833 ,        100.0 ,             3.2 ,          47.0
1737026089.2115247 ,         99.7 ,             3.2 ,          47.0
1737026091.2120636 ,        100.0 ,             3.2 ,          47.0
1737026093.212631  ,         99.8 ,             3.2 ,          47.0
1737026095.2131763 ,         99.5 ,             3.2 ,          47.0
1737026097.2137341 ,         96.7 ,             3.2 ,          47.0
1737026099.2143016 ,         99.7 ,             3.2 ,          47.0
1737026101.214881  ,        100.0 ,             3.2 ,          47.0
1737026103.2154505 ,         99.8 ,             3.2 ,          47.0
1737026105.216008  ,         99.7 ,             3.2 ,          47.0
1737026107.2165527 ,        100.0 ,             3.2 ,          47.0
1737026109.217101  ,         99.7 ,             3.2 ,          47.0
1737026111.21765   ,         99.2 ,             3.2 ,          47.0
1737026113.2182016 ,         99.3 ,             3.2 ,          47.0
1737026115.2187684 ,        100.0 ,             3.2 ,          47.0
1737026117.219381  ,        100.0 ,             3.2 ,          47.0
1737026119.2199697 ,         99.8 ,             3.2 ,          47.0
1737026121.220517  ,         99.7 ,             3.2 ,          47.0
1737026123.2210624 ,        100.0 ,             3.2 ,          47.0
1737026125.2216296 ,         99.8 ,             3.2 ,          47.0
1737026127.222226  ,         99.5 ,             3.2 ,          47.0
1737026129.2228184 ,         99.2 ,             3.2 ,          47.0
1737026131.223396  ,        100.0 ,             3.2 ,          47.0
1737026133.224052  ,         99.7 ,             3.2 ,          47.0
1737026135.2246563 ,         99.8 ,             3.2 ,          47.0
1737026137.2252495 ,        100.0 ,             3.2 ,          47.0
1737026139.2257988 ,        100.0 ,             3.2 ,          47.0
1737026141.2263396 ,         99.7 ,             3.2 ,          47.0
